Agency,Name,Position,Remuneration,Expenses,Year,Sector
Vancouver Coastal Health,"Makkar, Kuljit",,120453,804,2020/2021,Health authorities
Vancouver Coastal Health,"Makula, Alexandra",,101394,0,2020/2021,Health authorities
Vancouver Coastal Health,"Malabuyoc, Yittle (Yvette) Buengventura",,119760,0,2020/2021,Health authorities
Vancouver Coastal Health,"Malczewska, Maria",,103030,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maldo, Cham",,75143,450,2020/2021,Health authorities
Vancouver Coastal Health,"Maldo, Florisa",,96750,0,2020/2021,Health authorities
Vancouver Coastal Health,"Malenstyn, Gail",,166671,1159,2020/2021,Health authorities
Vancouver Coastal Health,"Mallaga, Margie",,88411,828,2020/2021,Health authorities
Vancouver Coastal Health,"Mallari, Eleonor",,133747,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mallari, Julieanne",,88314,586,2020/2021,Health authorities
Vancouver Coastal Health,"Mallette, Christine",,104918,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mallette, Whynn",,89424,451,2020/2021,Health authorities
Vancouver Coastal Health,"Malli, Lana",,76232,32,2020/2021,Health authorities
Vancouver Coastal Health,"Malnis, Emily E.",,104013,1018,2020/2021,Health authorities
Vancouver Coastal Health,"Malone, Emily",,79253,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maloney, Kelly",,113642,3175,2020/2021,Health authorities
Vancouver Coastal Health,"Maltais, Serena",,105656,635,2020/2021,Health authorities
Vancouver Coastal Health,"Mamaril, Charlene",,82198,0,2020/2021,Health authorities
Vancouver Coastal Health,"Man, Mandy",,108129,0,2020/2021,Health authorities
Vancouver Coastal Health,"Man, Sharon",,82726,0,2020/2021,Health authorities
Vancouver Coastal Health,"Man, Vincent",,85281,909,2020/2021,Health authorities
Vancouver Coastal Health,"Manalac, Tomas",,117867,221,2020/2021,Health authorities
Vancouver Coastal Health,"Manalo, Aaron",,84929,383,2020/2021,Health authorities
Vancouver Coastal Health,"Mananquil, Maria",,81664,276,2020/2021,Health authorities
Vancouver Coastal Health,"Manarin, Michael",,108423,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mancini, Amanda",,102744,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mand, Munreet",,91773,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mandap, Roel",,93936,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mandarino, Pam",,87775,2012,2020/2021,Health authorities
Vancouver Coastal Health,"Mander, Amandeep",,79821,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maneclang, Lourdes",,123918,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manery, Ashley",,102638,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mangadap, Myra",,86321,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mangalindan, Onelia",,87196,324,2020/2021,Health authorities
Vancouver Coastal Health,"Mangalindan, Richard",,108189,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mangalji, Jehna",,86046,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manglapus, Adonis",,108364,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manhas, Hardeep ( Kimi ) K",,103946,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manhas, Jatinder (Rosey)",,101611,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manhas, Kamal",,97349,628,2020/2021,Health authorities
Vancouver Coastal Health,"Mani, Mohuntee",,86415,3382,2020/2021,Health authorities
Vancouver Coastal Health,"Manikan, Ramiro M",,113231,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maninang, Recicacion R.",,89366,3978,2020/2021,Health authorities
Vancouver Coastal Health,"Manlolo, Christine L.",,109901,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mann, Balwinder",,83516,589,2020/2021,Health authorities
Vancouver Coastal Health,"Mann, Harmit",,96696,241,2020/2021,Health authorities
Vancouver Coastal Health,"Mann, Karen",,109479,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mann, Manjit",,91247,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mann, Sukhdeep",,106063,146,2020/2021,Health authorities
Vancouver Coastal Health,"Manning, Brittaney",,100423,13,2020/2021,Health authorities
Vancouver Coastal Health,"Manning, Lindsay",,83388,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manongdo, Dennis",,119512,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manongdo, Jason",,102788,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manongdo, Melissa",,98035,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mansobre, Rosemarie",,84302,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manto, Fermin",,78011,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manusha, Stephania",,111014,0,2020/2021,Health authorities
Vancouver Coastal Health,"Manzon, Aaron",,88450,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mapue, Pierre L.",,77742,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mar, Marilyn",,81277,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marais, Johan",,151668,35,2020/2021,Health authorities
Vancouver Coastal Health,"Maranda, Elise",,114403,39,2020/2021,Health authorities
Vancouver Coastal Health,"Maranion, Joel",,79669,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marazzi, Sonia",,103994,293,2020/2021,Health authorities
Vancouver Coastal Health,"Marchant, Tyler",,94461,420,2020/2021,Health authorities
Vancouver Coastal Health,"Marchinkow, Laurel",,106258,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marchut, Dianne",,76941,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marco, Danica L.",,122716,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marcon, Krista Dr.",,339404,11475,2020/2021,Health authorities
Vancouver Coastal Health,"Marcoux, Caroline",,91584,579,2020/2021,Health authorities
Vancouver Coastal Health,"Marfil‐Adaza, Devis",,88643,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mariano, Laurence",,84528,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mariano, Roel Cristoffer (Cris)",,105528,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marilley‐Bodner, Grace",,93253,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marin, Joseph",,97966,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mark, Angelina",,124563,495,2020/2021,Health authorities
Vancouver Coastal Health,"Mark, Tay‐Jann",,109172,870,2020/2021,Health authorities
Vancouver Coastal Health,"Markel, Kim",,122898,7095,2020/2021,Health authorities
Vancouver Coastal Health,"Markey, Caroline",,104554,0,2020/2021,Health authorities
Vancouver Coastal Health,"Markey, Paul",,115752,518,2020/2021,Health authorities
Vancouver Coastal Health,"Markus, Karen",,85312,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marmion, Sharon",,117288,8364,2020/2021,Health authorities
Vancouver Coastal Health,"Marock, Jaskiran",,97242,3141,2020/2021,Health authorities
Vancouver Coastal Health,"Marok, Manjit Kaur",,79239,221,2020/2021,Health authorities
Vancouver Coastal Health,"Marquardt, Johanna Dawn",,83661,438,2020/2021,Health authorities
Vancouver Coastal Health,"Marquez, Karen Michelle",,100882,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marrison, Catherine",,79993,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marshall, Catherine",,107435,100,2020/2021,Health authorities
Vancouver Coastal Health,"Marshall, Eve",,83296,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marshall, Garth F.",,96759,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martelino, Ethelen",,112647,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martell, Nelson",,82121,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martens, Erika",,105697,1240,2020/2021,Health authorities
Vancouver Coastal Health,"Martens, Marianne",,86534,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martens, Nubia",,126698,2983,2020/2021,Health authorities
Vancouver Coastal Health,"Martens, Rebekah",,132531,867,2020/2021,Health authorities
Vancouver Coastal Health,"Martens, Thalia",,91820,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Dixie‐Lee",,126089,546,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Heather Sylvia Ann",,106997,1067,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Jennifer",,98619,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Jeremy",,98904,110,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Jocelyn",,75833,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Kim",,97694,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Lara",,83001,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Sebastian",,90339,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martin, Valerie",,90730,1460,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez‐Arredondo, Ivan",,84813,2685,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez, Angela Anna",,144212,2709,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez, Angelie Cel Cruza",,104389,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez, Karen",,108888,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez, Ma Anna",,100648,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinez, Raul Alonso",,108874,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martini, Carolyn",,106349,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinka, Magda Dr.",,339404,12721,2020/2021,Health authorities
Vancouver Coastal Health,"Martino, Daniela",,104468,224,2020/2021,Health authorities
Vancouver Coastal Health,"Martins, Sonia",,92253,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinson, Kyla",,102463,0,2020/2021,Health authorities
Vancouver Coastal Health,"Martinuk, Katherine M",,123728,106,2020/2021,Health authorities
Vancouver Coastal Health,"Marzo, Allen",,99024,0,2020/2021,Health authorities
Vancouver Coastal Health,"Marzo, Phides",,87417,11334,2020/2021,Health authorities
Vancouver Coastal Health,"Masaro, Cindy",,130250,2527,2020/2021,Health authorities
Vancouver Coastal Health,"Mason, Annalise",,106388,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mason, Cheryl A.",,89610,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mason, Patricia Anne",,89508,3507,2020/2021,Health authorities
Vancouver Coastal Health,"Massoud, Nader",,93796,274,2020/2021,Health authorities
Vancouver Coastal Health,"Mate, Nomi",,99195,595,2020/2021,Health authorities
Vancouver Coastal Health,"Matei, Deliana",,97066,285,2020/2021,Health authorities
Vancouver Coastal Health,"Matenchuk, Grant",,96304,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mateyko, Patti",,85573,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matharoo, Amita",,121487,730,2020/2021,Health authorities
Vancouver Coastal Health,"Mathew Iype, Anitha",,93565,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mathew, Jincy",,102983,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mathias, Leane",,122667,3399,2020/2021,Health authorities
Vancouver Coastal Health,"Mathies, Charleigh",,94645,1595,2020/2021,Health authorities
Vancouver Coastal Health,"Matiasko, Arlene",,116818,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matibag, Loida",,76299,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matsuba, Marlene",,117970,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matsukawa, Natsuko",,98755,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matsukawa, Rika",,103774,0,2020/2021,Health authorities
Vancouver Coastal Health,"Matthew, Amanda",,84403,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mattson, Blake R.",,102946,75,2020/2021,Health authorities
Vancouver Coastal Health,"Mattu, Sarabpaul",,102193,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maurach, Christine",,95141,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mavritsakis, Olga",,76699,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maximuik, Kara",,104645,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maxwell, Ashleigh Michelle",,92047,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maxwell, Leslie J.",,97797,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maxwell, Mikaela",,102878,0,2020/2021,Health authorities
Vancouver Coastal Health,"May, Kenneth",,94701,0,2020/2021,Health authorities
Vancouver Coastal Health,"May, Kulwinder Jaime Kaur",,136762,1726,2020/2021,Health authorities
Vancouver Coastal Health,"May, Sandon",,89088,0,2020/2021,Health authorities
Vancouver Coastal Health,"Maylam, Daniel J.",,135878,3640,2020/2021,Health authorities
Vancouver Coastal Health,"Maylam, Leanne Margaret",,79350,1079,2020/2021,Health authorities
Vancouver Coastal Health,"Maynard, Alexia (M)",,100977,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mazeppa, Carolyn",,83809,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mazur, Oleksiy  (Alex)",,84702,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mazzelli, Valerie",,91680,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mbithi, Elizabeth",,115813,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mbugua, Winfred Wangari",,95590,612,2020/2021,Health authorities
Vancouver Coastal Health,"Mcadie, Heather",,107505,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcalduff, Monica",,155405,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcausland, Theresa",,84927,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcbain, Keith",,185998,2353,2020/2021,Health authorities
Vancouver Coastal Health,"Mcbean, Leanne",,79421,249,2020/2021,Health authorities
Vancouver Coastal Health,"Mcbride, Kathryn",,105671,95,2020/2021,Health authorities
Vancouver Coastal Health,"Mccaffrey, Courtney",,105909,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccallum, Krista",,110333,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccallum, Sheila",,98938,593,2020/2021,Health authorities
Vancouver Coastal Health,"Mccamley, Anne Marie",,129101,4049,2020/2021,Health authorities
Vancouver Coastal Health,"Mccarthy, Gail",,102920,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccarthy, Michelle",,76824,676,2020/2021,Health authorities
Vancouver Coastal Health,"Mccarthy, Natalie",,178807,986,2020/2021,Health authorities
Vancouver Coastal Health,"Mccarthy, Shannon Colleen",,151364,2225,2020/2021,Health authorities
Vancouver Coastal Health,"Mccartney, Grant",,92504,1091,2020/2021,Health authorities
Vancouver Coastal Health,"Mccauley, Tarnjit",,142053,1056,2020/2021,Health authorities
Vancouver Coastal Health,"Mcclean, Ann",,93722,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccoll, Ruselle (Rusty) Mavis",,107682,500,2020/2021,Health authorities
Vancouver Coastal Health,"Mccord, Jennifer",,94998,563,2020/2021,Health authorities
Vancouver Coastal Health,"Mccord, Jocelyn",,102291,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccormack, Anousha Stephanie",,89884,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccormick, Jodie",,79669,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccormick, Lori",,91584,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccormick, Marianne",,105072,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccormick, Michael",,113637,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccoubrey, Lauren",,109603,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccrimmon, Sarah",,97257,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccron, Lauren",,103836,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccuaig, Jennifer",,111042,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccuaig, Karen M.",,84040,171,2020/2021,Health authorities
Vancouver Coastal Health,"Mccuaig, Simona",,95166,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcculloch, Kana",,100254,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccune, Cameron",,104749,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccurdy, Renee",,81542,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mccutcheon, Esther",,91781,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcdonald, Brenda A",,76859,91,2020/2021,Health authorities
Vancouver Coastal Health,"Mcdonald, Johanna",,86493,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcdonald, Rae",,81490,1110,2020/2021,Health authorities
Vancouver Coastal Health,"Mcdougall, Jill",,99960,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcdowell, Jamie",,110777,588,2020/2021,Health authorities
Vancouver Coastal Health,"Mceachern, Jasmine Anne",,84462,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcelroy, Jessica",,77284,566,2020/2021,Health authorities
Vancouver Coastal Health,"Mcelroy, Johneen",,93016,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcevoy, David",,149648,0,2020/2021,Health authorities
Vancouver Coastal Health,"Mcevoy, Laura",,77819,1131,2020/2021,Health authorities
Vancouver Coastal Health,"Mcfarlane, Jodie Lynn",,98708,0,2020/2021,Health authorities
