Agency,Name,Position,Remuneration,Expenses,Year,Sector
Surrey school district,"Johns, Cara Christine",Teaching Staff,87548,0,2020/2021,School districts
Surrey school district,"Lattey, Laura Renee",Teaching Staff,87548,0,2020/2021,School districts
Surrey school district,"Lim, Siew Shiang",Teaching Staff,87548,0,2020/2021,School districts
Surrey school district,"Mayencourt, Alison M.",Teaching Staff,87551,0,2020/2021,School districts
Surrey school district,"Tovarova, Kristina",Teaching Staff,87551,0,2020/2021,School districts
Surrey school district,"Rivero, Melissa G",Teaching Staff,87554,0,2020/2021,School districts
Surrey school district,"Richardson, Kathy",Teaching Staff,87555,0,2020/2021,School districts
Surrey school district,"Corbishley, Mark David",Teaching Staff,87556,0,2020/2021,School districts
Surrey school district,"Baljak, Daniel",Teaching Staff,87559,0,2020/2021,School districts
Surrey school district,"Carignan, Ryan Michael",Teaching Staff,87559,0,2020/2021,School districts
Surrey school district,"Hayward, Lara Elaine",Teaching Staff,87559,0,2020/2021,School districts
Surrey school district,"White, Matthew Allan",Teaching Staff,87559,0,2020/2021,School districts
Surrey school district,"Attle, Courtney Lynne",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Ayles, Taryn Alma",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Binning, Rajwinder Kaur",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Birdsall, Megan Amelia",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Blackman, Lorianne Elizabeth",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Boyanton, Victoria",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Breda, Joseph Lino",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Crosse, Lisa Marjorie",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dennill, Karen Alison",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dhaliwal, Gurjit Kaur",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dhillon, Sara",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dickie, Chelsey Jennifer",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dickson, Christina Fay",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Dullku, Ominder Meena",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Duncan, Kimberly B",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Field, Alexis Kirsten",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Freeman, Margo Leigh",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Gray, Marianne",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Hart, Cynthia A.",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Leung, Andrew ChungKei",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Mackleston, Jennifer Jane",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Major, Abigel",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Manery, Caitlin Greer",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Mills, Chris Sheldon",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Mohr, Sherri Lynne",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Parr, Curtis Jason",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Perdue, Dawn Lindsay",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Phan, Julie",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Povey, Kimberly Simone",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Prasad, Monita Devi",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Scott, Lindsey Diane",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Stoklossa, Krista Rajit",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Stowe, Rachael Elizabeth",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Tagmann, Chrystal Ann",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Trinh, Thu Hoa Wendy",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Van Niekerk, Lori Katherine",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Vuilleumier, Sean Charles",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Wanner, Sara Sarcelle",Teaching Staff,87560,0,2020/2021,School districts
Surrey school district,"Mirabueno, Michelle",Teaching Staff,87561,0,2020/2021,School districts
Surrey school district,"To, Ackie Ngai Kei",Teaching Staff,87562,0,2020/2021,School districts
Surrey school district,"Brise, Karen Michelle",Teaching Staff,87563,0,2020/2021,School districts
Surrey school district,"Chung, Philia Abigail",Teaching Staff,87563,0,2020/2021,School districts
Surrey school district,"Varga, Erin Maria",Teaching Staff,87563,0,2020/2021,School districts
Surrey school district,"Wyllychuk, Grant Donald",Teaching Staff,87564,0,2020/2021,School districts
Surrey school district,"Shields, Stephanie Alyssa",Teaching Staff,87574,0,2020/2021,School districts
Surrey school district,"Burnham, Ashley Faye",Teaching Staff,87578,0,2020/2021,School districts
Surrey school district,"Sereda, Heidi",Teaching Staff,87589,0,2020/2021,School districts
Surrey school district,"Milne, Christopher",Teaching Staff,87592,0,2020/2021,School districts
Surrey school district,"Boieeie, Amber Lea",Teaching Staff,87601,0,2020/2021,School districts
Surrey school district,"Simpson, Tristan Keith",Teaching Staff,87607,0,2020/2021,School districts
Surrey school district,"Young, Johanna Marie",Teaching Staff,87607,0,2020/2021,School districts
Surrey school district,"Fisher, Nigel Alan",Teaching Staff,87609,9,2020/2021,School districts
Surrey school district,"Gill, Amanda Amandeep K",Teaching Staff,87611,0,2020/2021,School districts
Surrey school district,"Kirkpatrick, Nicola Catherine",Teaching Staff,87611,0,2020/2021,School districts
Surrey school district,"Issac, Lydia",Teaching Staff,87612,1313,2020/2021,School districts
Surrey school district,"Lindstrom, Roselyn Jenifer",Teaching Staff,87612,0,2020/2021,School districts
Surrey school district,"Yaniv, Rebecca",Teaching Staff,87616,0,2020/2021,School districts
Surrey school district,"Chan, Laura Ka Wing",Teaching Staff,87620,0,2020/2021,School districts
Surrey school district,"Hamilton, Allie Elizabeth",Teaching Staff,87624,0,2020/2021,School districts
Surrey school district,"Walters, Erick Gerard",Teaching Staff,87636,0,2020/2021,School districts
Surrey school district,"Quenneville, Andre",Teaching Staff,87701,0,2020/2021,School districts
Surrey school district,"Friesen, Brian",Maintenance Staff,87705,0,2020/2021,School districts
Surrey school district,"Van Den Broek, David Ryan",Teaching Staff,87709,0,2020/2021,School districts
Surrey school district,"Showrai, Maria Theresa",Teaching Staff,87747,0,2020/2021,School districts
Surrey school district,"Walker, MaireLisa",Teaching Staff,87791,0,2020/2021,School districts
Surrey school district,"Buglass, Sharolyn Diane",Teaching Staff,87831,0,2020/2021,School districts
Surrey school district,"Kailey, Amandeep Kaur",Teaching Staff,87831,0,2020/2021,School districts
Surrey school district,"Kotalwi, Lace Jennifer",Teaching Staff,87843,0,2020/2021,School districts
Surrey school district,"Cameron, Claire Maude",Teaching Staff,87846,0,2020/2021,School districts
Surrey school district,"Davidson, Erin Marie",Teaching Staff,87849,0,2020/2021,School districts
Surrey school district,"Sihota, Navjot Singh",Teaching Staff,87867,0,2020/2021,School districts
Surrey school district,"Lewis, Krista M",Teaching Staff,87923,488,2020/2021,School districts
Surrey school district,"Roberts, Christopher Thomas",Teaching Staff,87924,156,2020/2021,School districts
Surrey school district,"Bekhit, Nancy",Teaching Staff,87958,0,2020/2021,School districts
Surrey school district,"Brebeck, Diana Beate",Teaching Staff,87970,0,2020/2021,School districts
Surrey school district,"Cornfield, Michelle Catherine",Teaching Staff,87970,0,2020/2021,School districts
Surrey school district,"Jien, Jasmine YaMine",Teaching Staff,87970,0,2020/2021,School districts
Surrey school district,"Ellison, Mary Patricia",Teaching Staff,87971,0,2020/2021,School districts
Surrey school district,"Pascual, Miguel Angel",Teaching Staff,87971,0,2020/2021,School districts
Surrey school district,"Kaila, Jack",Teaching Staff,87982,0,2020/2021,School districts
Surrey school district,"Docksteader, Reegan Robert W.",Teaching Staff,87990,0,2020/2021,School districts
Surrey school district,"Marrs, Naomi",Teaching Staff,87990,0,2020/2021,School districts
Surrey school district,"Andrews, Gurpreet Kaur",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Armer, Ryan Casey",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Aujla, Jasprit Kaur",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Mackenzie, Ashley Danielle",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Margison, Tanya Elizabeth",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Proulx, Karin Liane",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Wilder, Amy Lynn",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Wong, Cindy Selina",Teaching Staff,88002,0,2020/2021,School districts
Surrey school district,"Barabash, Emily Dd",Teaching Staff,88003,0,2020/2021,School districts
Surrey school district,"Clark, Crystal Lynn",Teaching Staff,88003,0,2020/2021,School districts
Surrey school district,"Decaire, Simone Elisabeth",Teaching Staff,88003,0,2020/2021,School districts
Surrey school district,"HollickKenyon, Ian Elliot",Teaching Staff,88014,0,2020/2021,School districts
Surrey school district,"Duncan, Jamison John",Teaching Staff,88018,0,2020/2021,School districts
Surrey school district,"Kuhn, Tyler Anthony",Teaching Staff,88018,0,2020/2021,School districts
Surrey school district,"Mischianti, Paolo",Teaching Staff,88018,0,2020/2021,School districts
Surrey school district,"Peterson, Debra Dianne",Teaching Staff,88022,0,2020/2021,School districts
Surrey school district,"Mawhinney, LorriAnn",Teaching Staff,88040,0,2020/2021,School districts
Surrey school district,"Khakh, Marina Kaur",Teaching Staff,88081,0,2020/2021,School districts
Surrey school district,"Bucci, Kathleen",Teaching Staff,88137,0,2020/2021,School districts
Surrey school district,"Rodrigues, Daniel J.",Maintenance Staff,88143,0,2020/2021,School districts
Surrey school district,"Hiddleston, Lisa Y.",Teaching Staff,88182,0,2020/2021,School districts
Surrey school district,"Cimo, Danielle",Associated Professionals,88198,485,2020/2021,School districts
Surrey school district,"Wood, Michael Roy",Teaching Staff,88201,0,2020/2021,School districts
Surrey school district,"Pulvers, Jodi",Teaching Staff,88214,100,2020/2021,School districts
Surrey school district,"Grave, Mitch Huet",Teaching Staff,88224,0,2020/2021,School districts
Surrey school district,"Hardiman, Sasha Aman Kaur",Teaching Staff,88419,0,2020/2021,School districts
Surrey school district,"Dhillon, Ravijot",Teaching Staff,88427,0,2020/2021,School districts
Surrey school district,"Gill, Gurjeevan Kaur",Teaching Staff,88492,0,2020/2021,School districts
Surrey school district,"Purewal, Janice",Teaching Staff,88493,0,2020/2021,School districts
Surrey school district,"Bassi, Mandeep Kaur",Teaching Staff,88531,0,2020/2021,School districts
Surrey school district,"Sherart, Gregory L",Excluded Staff(On Mun.Pension),88653,105,2020/2021,School districts
Surrey school district,"Bilkhu, Kamaldeep",Teaching Staff,88696,0,2020/2021,School districts
Surrey school district,"Bola, Simone Sonia",Teaching Staff,88745,27,2020/2021,School districts
Surrey school district,"Prade, Amanda Karen",Teaching Staff,88751,0,2020/2021,School districts
Surrey school district,"Hamilton, Laura Michelle",Teaching Staff,88763,0,2020/2021,School districts
Surrey school district,"Alvaro, Dianna Leigh",Teaching Staff,88801,0,2020/2021,School districts
Surrey school district,"Prentice, Catherine Joan",Teaching Staff,88820,0,2020/2021,School districts
Surrey school district,"Kliefoth, Tanya",Teaching Staff,88878,0,2020/2021,School districts
Surrey school district,"Ho, HsingHua Steve",Teaching Staff,88891,0,2020/2021,School districts
Surrey school district,"Sahota, Amrita",Teaching Staff,88894,0,2020/2021,School districts
Surrey school district,"Samborsky, David Paul",Teaching Staff,88894,0,2020/2021,School districts
Surrey school district,"Punia, Ramanjeet Kaur",Teaching Staff,88905,0,2020/2021,School districts
Surrey school district,"Rettie, Craig Ross",Teaching Staff,88907,0,2020/2021,School districts
Surrey school district,"Shiels, Dean Cameron",Teaching Staff,88910,0,2020/2021,School districts
Surrey school district,"Gill, Narinder Kaur",Teaching Staff,88923,0,2020/2021,School districts
Surrey school district,"Kaljanac, Irfan Aaron",Teaching Staff,88923,0,2020/2021,School districts
Surrey school district,"Laycock, Helen Elizabeth",Teaching Staff,88923,0,2020/2021,School districts
Surrey school district,"Oke, Sara Jane",Teaching Staff,88923,0,2020/2021,School districts
Surrey school district,"Kim, Jenny",Associated Professionals,88924,0,2020/2021,School districts
Surrey school district,"Scott, Lorne Aksel",Teaching Staff,88934,0,2020/2021,School districts
Surrey school district,"Devji, Sheeba",Teaching Staff,88939,0,2020/2021,School districts
Surrey school district,"Lowe, Morgan Alxis",Teaching Staff,88940,0,2020/2021,School districts
Surrey school district,"Tse, Gary Raymond",Teaching Staff,88955,0,2020/2021,School districts
