Agency,Name,Position,Remuneration,Expenses,Year,Sector
City of Chilliwack,"Wilson, Christopher",,139815,519,2020,Government
City of Chilliwack,"Winn, Jarrett",,77494,0,2020,Government
City of Chilliwack,"Winn, Megan",,121662,2236,2020,Government
City of Chilliwack,"Yakmission, Jaret",,87739,2083,2020,Government
City of Chilliwack,"Yolkowski, Kenneth",,75923,585,2020,Government
City of Chilliwack,"Zutter, Greg",,115224,5366,2020,Government
City of Coquitlam,"Asmundson, Brent",Councillor,74769,5978,2020,Government
City of Coquitlam,"Hodge, Craig",Councillor,74769,5769,2020,Government
City of Coquitlam,"Kim, Steve",Councillor,74769,5929,2020,Government
City of Coquitlam,"Mandewo, Trish",Councillor,74769,6280,2020,Government
City of Coquitlam,"Marsden, Dennis",Councillor,74769,6280,2020,Government
City of Coquitlam,"Stewart, Richard",Mayor,187477,11352,2020,Government
City of Coquitlam,"Towner, Teri",Councillor,74769,5699,2020,Government
City of Coquitlam,"Wilson, Chris",Councillor,74769,6129,2020,Government
City of Coquitlam,"Zarrillo, Bonita",Councillor,74769,6611,2020,Government
City of Coquitlam,"Aasebo, Sara",Senior Human Resources Advisor,124677,583,2020,Government
City of Coquitlam,"Abro, Mumtaz",Transportation Planning Technologist,86537,381,2020,Government
City of Coquitlam,"Adamson, Sylvia",Planning Technician 3,79921,,2020,Government
City of Coquitlam,"Addah, Jody",Project Manager,140823,,2020,Government
City of Coquitlam,"Aljubori, Osama",Project Delivery Lead 1,83563,1134,2020,Government
City of Coquitlam,"Allan, Bill",Trades 2  Mechanic,86354,,2020,Government
City of Coquitlam,"Allen, Tanner",Trades 2  Gardener,76501,178,2020,Government
City of Coquitlam,"Allueva, Raul",Deputy City Manager,277883,2278,2020,Government
City of Coquitlam,"Amundson, Norman",Field Arborist,81418,1282,2020,Government
City of Coquitlam,"Anand, Nisha",Staff Lawyer,132086,5178,2020,Government
City of Coquitlam,"Anderson, James",Firefighter,102785,29,2020,Government
City of Coquitlam,"Anderson, Rhonda",Revenue Services Manager,140959,1405,2020,Government
City of Coquitlam,"Andrews, Brock",Firefighter,119034,,2020,Government
City of Coquitlam,"Andrusiw, James",Application Services Manager,140947,,2020,Government
City of Coquitlam,"Arar, Aiman",Capital Projects Manager,102254,476,2020,Government
City of Coquitlam,"Arbuthnot, Jeremy",Coordinator  Plans and Policies,80573,,2020,Government
City of Coquitlam,"Arita, Naomi",Business Services Manager  Fire,100178,,2020,Government
City of Coquitlam,"Aronetz, Cameron",Working Foreman  Utilities,90734,,2020,Government
City of Coquitlam,"Arsenault, Rheal",Fire Inspector,103981,1021,2020,Government
City of Coquitlam,"Askarian, Mohammad",Transportation Infrastructure Engineer,104070,660,2020,Government
City of Coquitlam,"Aspinall, Stuart",Assistant Fire Chief,174521,1158,2020,Government
City of Coquitlam,"Avelino, Josephine",Support Desk Supervisor,95169,,2020,Government
City of Coquitlam,"Ayres, Tara",Crime Analyst,90663,,2020,Government
City of Coquitlam,"Bailey, Pamela",Coordinator  Plans and Policies,90764,,2020,Government
City of Coquitlam,"Baillie, Reese",Firefighter,104967,29,2020,Government
City of Coquitlam,"Baird, Gregory",Firefighter,103556,,2020,Government
City of Coquitlam,"Baird, John",Facilities Management Coordinator,103905,,2020,Government
City of Coquitlam,"Bandiera, Dennis",Manager Information & Communication Technology,174040,1316,2020,Government
City of Coquitlam,"Bandringa, Kevin",Firefighter,104212,,2020,Government
City of Coquitlam,"Banks, Craig",Captain Operations,130724,,2020,Government
City of Coquitlam,"Barberis, Georgia",Payroll Manager,124970,1296,2020,Government
City of Coquitlam,"Basi, Karen",Cultural Services Manager,124693,,2020,Government
City of Coquitlam,"Bateman, Robert",Firefighter,110789,29,2020,Government
City of Coquitlam,"Beaman, James",Utility Equipment Operator,85394,,2020,Government
City of Coquitlam,"Beatty, Ronald",Assistant Fire Chief,174582,70,2020,Government
City of Coquitlam,"Beckstead, Nicole",Recreation Complex Supervisor,82642,,2020,Government
City of Coquitlam,"Beedle, Philip",Lieutenant Operations,124583,,2020,Government
City of Coquitlam,"Behm, Andreas",Firefighter,109972,,2020,Government
City of Coquitlam,"Beliveau, Allen",Trades 2  Carpenter,75337,,2020,Government
City of Coquitlam,"Bell, Brianne",Trades 2  Gardener,83766,178,2020,Government
City of Coquitlam,"Bendall, Cris",Health and Safety Manager,142932,543,2020,Government
City of Coquitlam,"Bennington, Keegan",Trades 2  Gardener,85636,178,2020,Government
City of Coquitlam,"Bergman, Cam",Firefighter,109045,244,2020,Government
City of Coquitlam,"Bethune, Kristopher",Firefighter,106015,,2020,Government
City of Coquitlam,"Betts, Chad",Firefighter,104138,,2020,Government
City of Coquitlam,"Beza, Peter",Captain Operations,133500,129,2020,Government
City of Coquitlam,"Biagioni, Stella",Police Projects Manager,92714,,2020,Government
City of Coquitlam,"Bieman, Tonya",Fire Inspector,98114,460,2020,Government
City of Coquitlam,"Bilous, Donna",Trades 2  Gardener,84317,178,2020,Government
City of Coquitlam,"Birjandian, Elahe",Financial Analyst,83076,1231,2020,Government
City of Coquitlam,"Boan, Jaime",GM Engineering & Public Works,160344,451,2020,Government
City of Coquitlam,"Boatter, Matthew",Maintenance Worker  Utilities,84698,,2020,Government
City of Coquitlam,"Bond, Christopher",Firefighter,102931,29,2020,Government
City of Coquitlam,"Bonifazi, Sandro",Captain Operations,143764,1604,2020,Government
City of Coquitlam,"Bontempo, James",Building Permits Manager  Approvals,140637,,2020,Government
City of Coquitlam,"Book, Teresa",Records Management System Coordinator,80602,,2020,Government
City of Coquitlam,"Bortolazzo, Steven",Building Official,95326,665,2020,Government
City of Coquitlam,"Boulanger, Todd",Field Trainer,132558,129,2020,Government
City of Coquitlam,"Bowes, Eric",Parks Designer,103600,891,2020,Government
City of Coquitlam,"Braley, Chad",Capital Projects & Inspections Manager,142454,655,2020,Government
City of Coquitlam,"Brandt, Dave",Senior Maintenance Worker  Utilities,96937,,2020,Government
City of Coquitlam,"Brar, Pardeep",Employment & HR Advisory Services Manager,110748,4138,2020,Government
City of Coquitlam,"Brent, Anita",Executive Assistant,91706,,2020,Government
City of Coquitlam,"Breslin, Brad",Building Services Supervisor,77004,,2020,Government
City of Coquitlam,"Bridge, Darrell",Building Official 2,86118,,2020,Government
City of Coquitlam,"Browett, Darren",Technical Services Manager,140911,,2020,Government
City of Coquitlam,"Browne, Peter",Working Foreman  Utility Systems,95335,987,2020,Government
City of Coquitlam,"Brunner, Michael",Firefighter,85378,,2020,Government
City of Coquitlam,"Brunt, Kelly",Human Resources Assistant,75105,471,2020,Government
City of Coquitlam,"Brunt, Tosh",Firefighter,103748,29,2020,Government
City of Coquitlam,"Buch, Chad",Firefighter,112758,1507,2020,Government
City of Coquitlam,"Bucher, Genevieve",Manager Community Planning,127725,,2020,Government
City of Coquitlam,"Bull, Sarah","Bylaw, Licensing & Animal Control Supervisor",106453,860,2020,Government
City of Coquitlam,"Buonassisi, Michelle",Property Use Inspector  Residential,76311,197,2020,Government
City of Coquitlam,"Buono, Peter",Facilities Management Coordinator,89201,,2020,Government
City of Coquitlam,"Burgess, Dillon",Engineering Technologist 2,98827,1268,2020,Government
City of Coquitlam,"Burns, Zachary",Firefighter,103085,29,2020,Government
City of Coquitlam,"Burton, Jeffrey",Manager Real Estate,167820,186,2020,Government
City of Coquitlam,"Bush, Tyson",Field Arborist,82642,924,2020,Government
City of Coquitlam,"Cabral, Gorana",Manager Financial Planning,158404,1905,2020,Government
City of Coquitlam,"Caspersen, James",Lead Hand Carpenter,87882,150,2020,Government
City of Coquitlam,"Castaneda, Edgardo",Project Delivery Lead 1,91541,574,2020,Government
City of Coquitlam,"Caulfield, Nicole",GM Corporate Services,230389,5242,2020,Government
City of Coquitlam,"Chambers, Martin",Firefighter,104839,29,2020,Government
City of Coquitlam,"Chan, Ada",Business Systems Analyst,106603,1337,2020,Government
City of Coquitlam,"Chan, Canisius",Transportation Planning Manager,140787,660,2020,Government
City of Coquitlam,"Chan, Denny",Building Official,95282,267,2020,Government
City of Coquitlam,"Chapko, Wayne",Lead Hand Mechanic,90417,137,2020,Government
City of Coquitlam,"Cheveldeaw, Darlene",Planning Technician 3,86529,,2020,Government
City of Coquitlam,"Chieu, Alexander",Field Trainer,137229,129,2020,Government
City of Coquitlam,"Chow, Kevin",Business Systems Analyst,106934,,2020,Government
City of Coquitlam,"Chrismas, Jason",Firefighter,108672,,2020,Government
City of Coquitlam,"Christensen, Angela",Labour & Employee Relations Manager,143946,5131,2020,Government
City of Coquitlam,"Christensen, Jay",Cement Mason,94200,,2020,Government
City of Coquitlam,"Chua, Glen",Planner 2,95884,734,2020,Government
City of Coquitlam,"Clare, Zachary",Firefighter,102994,215,2020,Government
City of Coquitlam,"Clavelle, Debra",Community Recreation Manager,143550,,2020,Government
City of Coquitlam,"Cobble, Cody",Lead Hand Carpenter,91615,,2020,Government
City of Coquitlam,"Colombo, Randall",Engineering Technician,100024,,2020,Government
City of Coquitlam,"Comley, Corey",Trades 2  Plumber,86059,137,2020,Government
City of Coquitlam,"Conrod, Gail",Administrative Coordinator,78113,738,2020,Government
City of Coquitlam,"Cooke, Robert",Development Servicing Engineer Manager,152275,800,2020,Government
City of Coquitlam,"Cordoni, Jason",Development Servicing Supervisor,102311,380,2020,Government
City of Coquitlam,"Cordova, Christopher",Recreation Facility Supervisor,84998,,2020,Government
City of Coquitlam,"Cornes, Kevan",Facilities Operations & Maintenance Manager,154620,,2020,Government
City of Coquitlam,"Crowe, Lucas",Firefighter,102931,29,2020,Government
City of Coquitlam,"Dalgarno, Austin",Firefighter,110178,,2020,Government
City of Coquitlam,"Dalgarno, Joel",Firefighter,108213,,2020,Government
City of Coquitlam,"Dallyn, Dawn",Building Technician,88175,342,2020,Government
City of Coquitlam,"Danbert, Shane",Maintenance Worker  Utilities,87809,,2020,Government
City of Coquitlam,"Dart, Joseph",Firefighter,104660,,2020,Government
City of Coquitlam,"Davelaar, Kim",Development Facilitator,97055,,2020,Government
City of Coquitlam,"Davidson, Shawn",Deputy Fire ChiefOperations Support,186283,1057,2020,Government
City of Coquitlam,"De La Cruz, Eriberta",Manager City Assets,177585,451,2020,Government
City of Coquitlam,"de Boer, Colin",Lead Hand Mechanic,85671,19,2020,Government
City of Coquitlam,"deJong, Trevor",Firefighter,104671,215,2020,Government
City of Coquitlam,"Deans, Gary",SupervisorBuilding Officials,102628,,2020,Government
City of Coquitlam,"Dela Rosa, Edwin",Contract AdministratorEngineering,127349,381,2020,Government
City of Coquitlam,"Demoskoff, Trevor",Firefighter,107269,213,2020,Government
City of Coquitlam,"Denman, Richard",Captain Operations,133483,129,2020,Government
City of Coquitlam,"Denney, Jeffrey",Major Project Planner,126703,,2020,Government
City of Coquitlam,"Dichuk, William",Maintenance Worker  Utilities,86583,1796,2020,Government
City of Coquitlam,"Dionisio, Reynan",Supervisor  Drafting,80358,,2020,Government
City of Coquitlam,"Dionne, Andre",Working Foreman  Turf,87431,,2020,Government
City of Coquitlam,"Dioszeghy, Jozsef",GM Engineering & Public Works,104512,518,2020,Government
City of Coquitlam,"Dixon, Dennis",Transportation Planning Technologist,75256,,2020,Government
City of Coquitlam,"Doerksen, Kyle",Captain Operations,142310,1280,2020,Government
City of Coquitlam,"Dolter, Robert",Firefighter,103795,,2020,Government
City of Coquitlam,"Doyle, Sue",Fire Inspector,84649,1825,2020,Government
City of Coquitlam,"Driessen, Christopher",Firefighter,104555,,2020,Government
City of Coquitlam,"Duncan, Elise",Senior Communications Strategist,87361,125,2020,Government
City of Coquitlam,"Dylag, Mark",Transportation Planning Technologist,76240,277,2020,Government
City of Coquitlam,"Eberle, Bryan",Fire Inspector Captain,130817,,2020,Government
City of Coquitlam,"Edenloff, Jacob",Land Development Planner,105316,940,2020,Government
City of Coquitlam,"Edwards, Shelly",Financial Services Manager,145158,953,2020,Government
City of Coquitlam,"Englund, Lanny",Manager Parks Planning & Forestry,168741,554,2020,Government
City of Coquitlam,"Escaravage, Heather",Visual Communications Supervisor,89736,,2020,Government
City of Coquitlam,"Esovoloff, Michael",Supervisor  Mapping and Drafting,100225,,2020,Government
City of Coquitlam,"Etheridge, Tyler",Firefighter,102931,,2020,Government
City of Coquitlam,"Farina, Steven",Captain Operations,139460,344,2020,Government
City of Coquitlam,"Fisher, David",Firefighter,102961,,2020,Government
City of Coquitlam,"Fishman, Doron",Asset and Operations Manager,107047,891,2020,Government
City of Coquitlam,"Fitzgerald, John",Firefighter,106020,29,2020,Government
City of Coquitlam,"Fong, Jason Chung",Support Analyst,79867,,2020,Government
City of Coquitlam,"Forrester, Brian",Sport Services Manager,133535,2057,2020,Government
City of Coquitlam,"Fox, Christopher",Assistant Fire Chief,184032,934,2020,Government
City of Coquitlam,"Fox, Michael",Recreation Facility Supervisor,93376,,2020,Government
City of Coquitlam,"Fraser, Iain",Firefighter,106154,,2020,Government
City of Coquitlam,"Freeburn, Shan",Water Superintendent,130600,,2020,Government
City of Coquitlam,"Freeman, Emily",Municipal Land Surveyor,111352,2353,2020,Government
City of Coquitlam,"Friday, Jerred",Firefighter,102931,29,2020,Government
City of Coquitlam,"Fujii, George",Director Development Services,79394,564,2020,Government
City of Coquitlam,"Fuller, John",Procurement Specialist,86708,632,2020,Government
City of Coquitlam,"Gagnon, Pete",Equipment Operator 4A,71498,,2020,Government
City of Coquitlam,"Gallant, Jacqueline",Executive Assistant,78447,,2020,Government
City of Coquitlam,"Galpin, Brent",Telecom Services Manager,140637,,2020,Government
City of Coquitlam,"Galt, Trevor",Maintenance Worker  Utilities,76539,,2020,Government
City of Coquitlam,"Gardiner, David",Development Technologist 2,86537,,2020,Government
City of Coquitlam,"Gardiner, Shalene",Records Managemnet Services Coordinator RCMP,85746,32,2020,Government
City of Coquitlam,"Garry, Dennis",Data Administrator,111458,,2020,Government
City of Coquitlam,"Gerwing, Matthew",Firefighter,85489,,2020,Government
City of Coquitlam,"Gibson, Headley",Maintenance Worker  Roads,80285,,2020,Government
City of Coquitlam,"Gilbert, James",Director Intergovernmental Relations & Legislative Services,194933,351,2020,Government
City of Coquitlam,"Gill, Inderjeet",Roads Superintendent,145486,180,2020,Government
City of Coquitlam,"Gill, Rodney",Deputy Fire ChiefOperations,174466,429,2020,Government
City of Coquitlam,"Gillespie, Tim",Captain Operations,142535,,2020,Government
City of Coquitlam,"Gillespie, Travis",Firefighter,106762,29,2020,Government
City of Coquitlam,"Gillis, James",Maintenance Worker  Roads,75363,,2020,Government
City of Coquitlam,"Glauser, Cory",Firefighter,107042,434,2020,Government
City of Coquitlam,"Glenen, Brent",Firefighter,110640,,2020,Government
City of Coquitlam,"Goingo, Eric",Trades 2  Mechanic,85737,,2020,Government
City of Coquitlam,"Gorby, Erin",Urban Forest & Parks Services Manager,96428,,2020,Government
City of Coquitlam,"Gordon, Keegan",Firefighter,102931,,2020,Government
City of Coquitlam,"Gowler, Benjamin",Firefighter,85433,,2020,Government
City of Coquitlam,"Grant, Ross",Firefighter,105131,,2020,Government
City of Coquitlam,"Grewal, Gurpreet",Development Technologist 2,81528,748,2020,Government
City of Coquitlam,"Grisedale, Ryan",Fire Inspector,103873,1758,2020,Government
City of Coquitlam,"Groves, Donald",Director Strategic & Capital Projects,165921,426,2020,Government
City of Coquitlam,"Guarin, Jannette",Traffic Technologist,86537,342,2020,Government
City of Coquitlam,"Guenther, Linda",Organization Development & Training Manager,141432,1827,2020,Government
City of Coquitlam,"Gupta, Anshu",Senior Plans Reviewer,79789,4782,2020,Government
City of Coquitlam,"Gutowski, Benjamin",Firefighter,85398,50,2020,Government
City of Coquitlam,"Haberman, Kerry",Communications Operator 3,78692,,2020,Government
City of Coquitlam,"Haire, Claudette",Business Services Manager,141095,1103,2020,Government
